customer_id,segment_number,segment_name,created_date
15762984,0,Segment 0,2026-05-16 21:06:50
15613713,3,Segment 3,2026-05-16 21:06:50
15664204,2,Segment 2,2026-05-16 21:06:50
15639415,3,Segment 3,2026-05-16 21:06:50
15806332,2,Segment 2,2026-05-16 21:06:50
15614929,3,Segment 3,2026-05-16 21:06:50
15695492,1,Segment 1,2026-05-16 21:06:50
15635972,2,Segment 2,2026-05-16 21:06:50
15616380,0,Segment 0,2026-05-16 21:06:50
15581440,1,Segment 1,2026-05-16 21:06:50
15654390,3,Segment 3,2026-05-16 21:06:50
15660688,0,Segment 0,2026-05-16 21:06:50
15806307,2,Segment 2,2026-05-16 21:06:50
15647975,0,Segment 0,2026-05-16 21:06:50
15595728,0,Segment 0,2026-05-16 21:06:50
15735388,1,Segment 1,2026-05-16 21:06:50
15788535,3,Segment 3,2026-05-16 21:06:50
15765902,3,Segment 3,2026-05-16 21:06:50
15642345,1,Segment 1,2026-05-16 21:06:50
15641250,3,Segment 3,2026-05-16 21:06:50
15706163,0,Segment 0,2026-05-16 21:06:50
15746708,3,Segment 3,2026-05-16 21:06:50
15775203,0,Segment 0,2026-05-16 21:06:50
15787907,2,Segment 2,2026-05-16 21:06:50
15646764,1,Segment 1,2026-05-16 21:06:50
15678284,2,Segment 2,2026-05-16 21:06:50
15726791,1,Segment 1,2026-05-16 21:06:50
15813144,1,Segment 1,2026-05-16 21:06:50
15669342,3,Segment 3,2026-05-16 21:06:50
15710366,1,Segment 1,2026-05-16 21:06:50
15614934,1,Segment 1,2026-05-16 21:06:50
15588701,2,Segment 2,2026-05-16 21:06:50
15665438,0,Segment 0,2026-05-16 21:06:50
15644896,3,Segment 3,2026-05-16 21:06:50
15670205,1,Segment 1,2026-05-16 21:06:50
15635776,1,Segment 1,2026-05-16 21:06:50
15791053,3,Segment 3,2026-05-16 21:06:50
15644005,0,Segment 0,2026-05-16 21:06:50
15796343,0,Segment 0,2026-05-16 21:06:50
15751057,0,Segment 0,2026-05-16 21:06:50
15623430,2,Segment 2,2026-05-16 21:06:50
15682600,3,Segment 3,2026-05-16 21:06:50
15769312,2,Segment 2,2026-05-16 21:06:50
15708212,1,Segment 1,2026-05-16 21:06:50
15650258,1,Segment 1,2026-05-16 21:06:50
15604345,1,Segment 1,2026-05-16 21:06:50
15578297,1,Segment 1,2026-05-16 21:06:50
15671789,3,Segment 3,2026-05-16 21:06:50
15726186,3,Segment 3,2026-05-16 21:06:50
15764618,1,Segment 1,2026-05-16 21:06:50
15730738,2,Segment 2,2026-05-16 21:06:50
15637650,0,Segment 0,2026-05-16 21:06:50
15606267,1,Segment 1,2026-05-16 21:06:50
15625904,0,Segment 0,2026-05-16 21:06:50
15654463,2,Segment 2,2026-05-16 21:06:50
15774151,0,Segment 0,2026-05-16 21:06:50
15693259,3,Segment 3,2026-05-16 21:06:50
15642468,0,Segment 0,2026-05-16 21:06:50
15758531,2,Segment 2,2026-05-16 21:06:50
15728352,0,Segment 0,2026-05-16 21:06:50
15637240,3,Segment 3,2026-05-16 21:06:50
15595588,0,Segment 0,2026-05-16 21:06:50
15778395,3,Segment 3,2026-05-16 21:06:50
15711825,1,Segment 1,2026-05-16 21:06:50
15599251,3,Segment 3,2026-05-16 21:06:50
15570004,2,Segment 2,2026-05-16 21:06:50
15656912,3,Segment 3,2026-05-16 21:06:50
15657342,3,Segment 3,2026-05-16 21:06:50
15716284,2,Segment 2,2026-05-16 21:06:50
15672374,0,Segment 0,2026-05-16 21:06:50
15732476,0,Segment 0,2026-05-16 21:06:50
15747724,1,Segment 1,2026-05-16 21:06:50
15633877,1,Segment 1,2026-05-16 21:06:50
15672516,3,Segment 3,2026-05-16 21:06:50
15607827,3,Segment 3,2026-05-16 21:06:50
15751336,0,Segment 0,2026-05-16 21:06:50
15646539,3,Segment 3,2026-05-16 21:06:50
15756901,0,Segment 0,2026-05-16 21:06:50
15809286,0,Segment 0,2026-05-16 21:06:50
15759021,3,Segment 3,2026-05-16 21:06:50
15725039,3,Segment 3,2026-05-16 21:06:50
15579130,1,Segment 1,2026-05-16 21:06:50
15754112,2,Segment 2,2026-05-16 21:06:50
15735522,0,Segment 0,2026-05-16 21:06:50
15613326,1,Segment 1,2026-05-16 21:06:50
15739502,1,Segment 1,2026-05-16 21:06:50
15670914,2,Segment 2,2026-05-16 21:06:50
15604073,1,Segment 1,2026-05-16 21:06:50
15806027,1,Segment 1,2026-05-16 21:06:50
15574886,3,Segment 3,2026-05-16 21:06:50
15707120,3,Segment 3,2026-05-16 21:06:50
15800845,1,Segment 1,2026-05-16 21:06:50
15603914,3,Segment 3,2026-05-16 21:06:50
15722765,0,Segment 0,2026-05-16 21:06:50
15783305,1,Segment 1,2026-05-16 21:06:50
15574842,2,Segment 2,2026-05-16 21:06:50
15607837,1,Segment 1,2026-05-16 21:06:50
15714877,2,Segment 2,2026-05-16 21:06:50
15782941,2,Segment 2,2026-05-16 21:06:50
15630167,1,Segment 1,2026-05-16 21:06:50
15759038,1,Segment 1,2026-05-16 21:06:50
15661821,1,Segment 1,2026-05-16 21:06:50
15728006,3,Segment 3,2026-05-16 21:06:50
15712176,2,Segment 2,2026-05-16 21:06:50
15689351,0,Segment 0,2026-05-16 21:06:50
15782247,2,Segment 2,2026-05-16 21:06:50
15769064,3,Segment 3,2026-05-16 21:06:50
15718153,1,Segment 1,2026-05-16 21:06:50
15613189,1,Segment 1,2026-05-16 21:06:50
15661734,3,Segment 3,2026-05-16 21:06:50
15592645,0,Segment 0,2026-05-16 21:06:50
15768387,0,Segment 0,2026-05-16 21:06:50
15792525,1,Segment 1,2026-05-16 21:06:50
15586976,1,Segment 1,2026-05-16 21:06:50
15790659,0,Segment 0,2026-05-16 21:06:50
15691446,2,Segment 2,2026-05-16 21:06:50
15772632,2,Segment 2,2026-05-16 21:06:50
15706587,0,Segment 0,2026-05-16 21:06:50
15572461,0,Segment 0,2026-05-16 21:06:50
15654409,1,Segment 1,2026-05-16 21:06:50
15568025,3,Segment 3,2026-05-16 21:06:50
15715769,0,Segment 0,2026-05-16 21:06:50
15667458,3,Segment 3,2026-05-16 21:06:50
15567980,0,Segment 0,2026-05-16 21:06:50
15679294,1,Segment 1,2026-05-16 21:06:50
15606507,2,Segment 2,2026-05-16 21:06:50
15578825,1,Segment 1,2026-05-16 21:06:50
15619935,1,Segment 1,2026-05-16 21:06:50
15636089,0,Segment 0,2026-05-16 21:06:50
15727490,0,Segment 0,2026-05-16 21:06:50
15591766,0,Segment 0,2026-05-16 21:06:50
15641629,0,Segment 0,2026-05-16 21:06:50
15813303,2,Segment 2,2026-05-16 21:06:50
15756920,0,Segment 0,2026-05-16 21:06:50
15726403,3,Segment 3,2026-05-16 21:06:50
15592765,3,Segment 3,2026-05-16 21:06:50
15704442,2,Segment 2,2026-05-16 21:06:50
15641136,0,Segment 0,2026-05-16 21:06:50
15725818,3,Segment 3,2026-05-16 21:06:50
15612071,0,Segment 0,2026-05-16 21:06:50
15719809,0,Segment 0,2026-05-16 21:06:50
15716518,0,Segment 0,2026-05-16 21:06:50
15742210,3,Segment 3,2026-05-16 21:06:50
15630617,3,Segment 3,2026-05-16 21:06:50
15720838,0,Segment 0,2026-05-16 21:06:50
15595537,3,Segment 3,2026-05-16 21:06:50
15623196,3,Segment 3,2026-05-16 21:06:50
15679249,1,Segment 1,2026-05-16 21:06:50
15693199,2,Segment 2,2026-05-16 21:06:50
15661219,2,Segment 2,2026-05-16 21:06:50
15617136,1,Segment 1,2026-05-16 21:06:50
15760294,1,Segment 1,2026-05-16 21:06:50
15652808,1,Segment 1,2026-05-16 21:06:50
15657139,0,Segment 0,2026-05-16 21:06:50
15803790,3,Segment 3,2026-05-16 21:06:50
15764105,2,Segment 2,2026-05-16 21:06:50
15672610,0,Segment 0,2026-05-16 21:06:50
15766896,2,Segment 2,2026-05-16 21:06:50
15587735,3,Segment 3,2026-05-16 21:06:50
15659501,0,Segment 0,2026-05-16 21:06:50
15745001,2,Segment 2,2026-05-16 21:06:50
15651140,1,Segment 1,2026-05-16 21:06:50
15571148,0,Segment 0,2026-05-16 21:06:50
15776824,3,Segment 3,2026-05-16 21:06:50
15633141,1,Segment 1,2026-05-16 21:06:50
15764174,2,Segment 2,2026-05-16 21:06:50
15778155,1,Segment 1,2026-05-16 21:06:50
15715920,3,Segment 3,2026-05-16 21:06:50
15671917,3,Segment 3,2026-05-16 21:06:50
15666548,2,Segment 2,2026-05-16 21:06:50
15625623,0,Segment 0,2026-05-16 21:06:50
15748123,2,Segment 2,2026-05-16 21:06:50
15648735,2,Segment 2,2026-05-16 21:06:50
15634974,2,Segment 2,2026-05-16 21:06:50
15713378,0,Segment 0,2026-05-16 21:06:50
15753370,1,Segment 1,2026-05-16 21:06:50
15782659,3,Segment 3,2026-05-16 21:06:50
15583364,0,Segment 0,2026-05-16 21:06:50
15625942,0,Segment 0,2026-05-16 21:06:50
15720284,0,Segment 0,2026-05-16 21:06:50
15679642,2,Segment 2,2026-05-16 21:06:50
15628007,0,Segment 0,2026-05-16 21:06:50
15661974,3,Segment 3,2026-05-16 21:06:50
15689341,2,Segment 2,2026-05-16 21:06:50
15607993,1,Segment 1,2026-05-16 21:06:50
15693267,1,Segment 1,2026-05-16 21:06:50
15769522,3,Segment 3,2026-05-16 21:06:50
15755825,2,Segment 2,2026-05-16 21:06:50
15598175,1,Segment 1,2026-05-16 21:06:50
15744327,3,Segment 3,2026-05-16 21:06:50
15798666,2,Segment 2,2026-05-16 21:06:50
15577064,3,Segment 3,2026-05-16 21:06:50
15759436,2,Segment 2,2026-05-16 21:06:50
15690231,1,Segment 1,2026-05-16 21:06:50
15751561,3,Segment 3,2026-05-16 21:06:50
15739068,3,Segment 3,2026-05-16 21:06:50
15758056,0,Segment 0,2026-05-16 21:06:50
15742269,2,Segment 2,2026-05-16 21:06:50
15726490,3,Segment 3,2026-05-16 21:06:50
15738411,0,Segment 0,2026-05-16 21:06:50
15727919,0,Segment 0,2026-05-16 21:06:50
15709396,2,Segment 2,2026-05-16 21:06:50
15654106,0,Segment 0,2026-05-16 21:06:50
15621653,1,Segment 1,2026-05-16 21:06:50
15598086,1,Segment 1,2026-05-16 21:06:50
15752300,3,Segment 3,2026-05-16 21:06:50
15658693,0,Segment 0,2026-05-16 21:06:50
15631838,0,Segment 0,2026-05-16 21:06:50
15803804,1,Segment 1,2026-05-16 21:06:50
15578809,0,Segment 0,2026-05-16 21:06:50
15752026,0,Segment 0,2026-05-16 21:06:50
15723706,1,Segment 1,2026-05-16 21:06:50
15752838,2,Segment 2,2026-05-16 21:06:50
15569571,1,Segment 1,2026-05-16 21:06:50
15769703,0,Segment 0,2026-05-16 21:06:50
15679770,2,Segment 2,2026-05-16 21:06:50
15791102,2,Segment 2,2026-05-16 21:06:50
15655192,0,Segment 0,2026-05-16 21:06:50
15709487,0,Segment 0,2026-05-16 21:06:50
15687130,1,Segment 1,2026-05-16 21:06:50
15755178,2,Segment 2,2026-05-16 21:06:50
15634772,0,Segment 0,2026-05-16 21:06:50
15617197,2,Segment 2,2026-05-16 21:06:50
15631240,2,Segment 2,2026-05-16 21:06:50
15784301,2,Segment 2,2026-05-16 21:06:50
15631310,1,Segment 1,2026-05-16 21:06:50
15756560,1,Segment 1,2026-05-16 21:06:50
15732270,3,Segment 3,2026-05-16 21:06:50
15739357,0,Segment 0,2026-05-16 21:06:50
15771540,3,Segment 3,2026-05-16 21:06:50
15567486,2,Segment 2,2026-05-16 21:06:50
15714634,3,Segment 3,2026-05-16 21:06:50
15727021,1,Segment 1,2026-05-16 21:06:50
15650670,1,Segment 1,2026-05-16 21:06:50
15711834,0,Segment 0,2026-05-16 21:06:50
15729763,3,Segment 3,2026-05-16 21:06:50
15646566,0,Segment 0,2026-05-16 21:06:50
15645463,2,Segment 2,2026-05-16 21:06:50
15672144,1,Segment 1,2026-05-16 21:06:50
15596088,0,Segment 0,2026-05-16 21:06:50
15614878,1,Segment 1,2026-05-16 21:06:50
15635240,0,Segment 0,2026-05-16 21:06:50
15775905,1,Segment 1,2026-05-16 21:06:50
15700657,1,Segment 1,2026-05-16 21:06:50
15611905,1,Segment 1,2026-05-16 21:06:50
15652527,0,Segment 0,2026-05-16 21:06:50
15785865,3,Segment 3,2026-05-16 21:06:50
15645942,2,Segment 2,2026-05-16 21:06:50
15688691,0,Segment 0,2026-05-16 21:06:50
15592736,3,Segment 3,2026-05-16 21:06:50
15673529,2,Segment 2,2026-05-16 21:06:50
15724145,3,Segment 3,2026-05-16 21:06:50
15704629,0,Segment 0,2026-05-16 21:06:50
15597896,3,Segment 3,2026-05-16 21:06:50
15731790,1,Segment 1,2026-05-16 21:06:50
15634719,2,Segment 2,2026-05-16 21:06:50
15703205,1,Segment 1,2026-05-16 21:06:50
15567333,2,Segment 2,2026-05-16 21:06:50
15754537,0,Segment 0,2026-05-16 21:06:50
15612030,2,Segment 2,2026-05-16 21:06:50
15573242,3,Segment 3,2026-05-16 21:06:50
15601892,0,Segment 0,2026-05-16 21:06:50
15663885,3,Segment 3,2026-05-16 21:06:50
15701096,3,Segment 3,2026-05-16 21:06:50
15710450,3,Segment 3,2026-05-16 21:06:50
15790846,3,Segment 3,2026-05-16 21:06:50
15658956,2,Segment 2,2026-05-16 21:06:50
15755223,0,Segment 0,2026-05-16 21:06:50
15787318,1,Segment 1,2026-05-16 21:06:50
15737310,3,Segment 3,2026-05-16 21:06:50
15763665,0,Segment 0,2026-05-16 21:06:50
15668818,1,Segment 1,2026-05-16 21:06:50
15765812,2,Segment 2,2026-05-16 21:06:50
15704844,0,Segment 0,2026-05-16 21:06:50
15744582,2,Segment 2,2026-05-16 21:06:50
15616700,2,Segment 2,2026-05-16 21:06:50
15683521,3,Segment 3,2026-05-16 21:06:50
15583049,0,Segment 0,2026-05-16 21:06:50
15643752,3,Segment 3,2026-05-16 21:06:50
15620398,1,Segment 1,2026-05-16 21:06:50
15715707,3,Segment 3,2026-05-16 21:06:50
15814209,3,Segment 3,2026-05-16 21:06:50
15733768,3,Segment 3,2026-05-16 21:06:50
15755242,1,Segment 1,2026-05-16 21:06:50
15729412,3,Segment 3,2026-05-16 21:06:50
15746564,3,Segment 3,2026-05-16 21:06:50
15588446,0,Segment 0,2026-05-16 21:06:50
15665221,0,Segment 0,2026-05-16 21:06:50
15640846,2,Segment 2,2026-05-16 21:06:50
15700209,3,Segment 3,2026-05-16 21:06:50
15658360,0,Segment 0,2026-05-16 21:06:50
15602735,0,Segment 0,2026-05-16 21:06:50
15724834,0,Segment 0,2026-05-16 21:06:50
15800062,0,Segment 0,2026-05-16 21:06:50
15685300,3,Segment 3,2026-05-16 21:06:50
15760102,1,Segment 1,2026-05-16 21:06:50
15787026,3,Segment 3,2026-05-16 21:06:50
15653696,0,Segment 0,2026-05-16 21:06:50
15788946,0,Segment 0,2026-05-16 21:06:50
15600724,3,Segment 3,2026-05-16 21:06:50
15574324,0,Segment 0,2026-05-16 21:06:50
15707144,3,Segment 3,2026-05-16 21:06:50
15775891,3,Segment 3,2026-05-16 21:06:50
15711789,0,Segment 0,2026-05-16 21:06:50
15600879,1,Segment 1,2026-05-16 21:06:50
15681196,3,Segment 3,2026-05-16 21:06:50
15716000,2,Segment 2,2026-05-16 21:06:50
15766776,3,Segment 3,2026-05-16 21:06:50
15680278,1,Segment 1,2026-05-16 21:06:50
15688637,2,Segment 2,2026-05-16 21:06:50
15591179,2,Segment 2,2026-05-16 21:06:50
15677435,1,Segment 1,2026-05-16 21:06:50
15698619,2,Segment 2,2026-05-16 21:06:50
15581036,1,Segment 1,2026-05-16 21:06:50
15622117,2,Segment 2,2026-05-16 21:06:50
15599301,0,Segment 0,2026-05-16 21:06:50
15581548,1,Segment 1,2026-05-16 21:06:50
15586870,3,Segment 3,2026-05-16 21:06:50
15735263,0,Segment 0,2026-05-16 21:06:50
15765322,3,Segment 3,2026-05-16 21:06:50
15582944,2,Segment 2,2026-05-16 21:06:50
15687162,0,Segment 0,2026-05-16 21:06:50
15644962,3,Segment 3,2026-05-16 21:06:50
15612615,2,Segment 2,2026-05-16 21:06:50
15813439,3,Segment 3,2026-05-16 21:06:50
15604544,0,Segment 0,2026-05-16 21:06:50
15761348,2,Segment 2,2026-05-16 21:06:50
15785078,3,Segment 3,2026-05-16 21:06:50
15759874,3,Segment 3,2026-05-16 21:06:50
15643658,3,Segment 3,2026-05-16 21:06:50
15713267,0,Segment 0,2026-05-16 21:06:50
15737782,3,Segment 3,2026-05-16 21:06:50
15815490,0,Segment 0,2026-05-16 21:06:50
15679410,1,Segment 1,2026-05-16 21:06:50
15756241,1,Segment 1,2026-05-16 21:06:50
15688409,1,Segment 1,2026-05-16 21:06:50
15742272,0,Segment 0,2026-05-16 21:06:50
15717898,0,Segment 0,2026-05-16 21:06:50
15769582,2,Segment 2,2026-05-16 21:06:50
15635660,3,Segment 3,2026-05-16 21:06:50
15576723,2,Segment 2,2026-05-16 21:06:50
15591577,3,Segment 3,2026-05-16 21:06:50
15582325,3,Segment 3,2026-05-16 21:06:50
15693947,1,Segment 1,2026-05-16 21:06:50
15760446,0,Segment 0,2026-05-16 21:06:50
15611105,0,Segment 0,2026-05-16 21:06:50
15630920,0,Segment 0,2026-05-16 21:06:50
15574910,3,Segment 3,2026-05-16 21:06:50
15756472,3,Segment 3,2026-05-16 21:06:50
15682890,2,Segment 2,2026-05-16 21:06:50
15641994,3,Segment 3,2026-05-16 21:06:50
15733297,1,Segment 1,2026-05-16 21:06:50
15767793,2,Segment 2,2026-05-16 21:06:50
15725698,1,Segment 1,2026-05-16 21:06:50
15813532,2,Segment 2,2026-05-16 21:06:50
15576760,0,Segment 0,2026-05-16 21:06:50
15732102,1,Segment 1,2026-05-16 21:06:50
15739046,0,Segment 0,2026-05-16 21:06:50
15631927,0,Segment 0,2026-05-16 21:06:50
15672115,2,Segment 2,2026-05-16 21:06:50
15618765,0,Segment 0,2026-05-16 21:06:50
15679148,0,Segment 0,2026-05-16 21:06:50
15728474,3,Segment 3,2026-05-16 21:06:50
15636999,0,Segment 0,2026-05-16 21:06:50
15754261,3,Segment 3,2026-05-16 21:06:50
15629150,2,Segment 2,2026-05-16 21:06:50
15736274,0,Segment 0,2026-05-16 21:06:50
15627697,0,Segment 0,2026-05-16 21:06:50
15721585,0,Segment 0,2026-05-16 21:06:50
15639946,2,Segment 2,2026-05-16 21:06:50
15792176,1,Segment 1,2026-05-16 21:06:50
15699450,2,Segment 2,2026-05-16 21:06:50
15729954,2,Segment 2,2026-05-16 21:06:50
15600103,1,Segment 1,2026-05-16 21:06:50
15786200,2,Segment 2,2026-05-16 21:06:50
15797010,2,Segment 2,2026-05-16 21:06:50
15670172,0,Segment 0,2026-05-16 21:06:50
15627352,3,Segment 3,2026-05-16 21:06:50
15622494,0,Segment 0,2026-05-16 21:06:50
15585835,1,Segment 1,2026-05-16 21:06:50
15595071,3,Segment 3,2026-05-16 21:06:50
15628203,0,Segment 0,2026-05-16 21:06:50
15667190,1,Segment 1,2026-05-16 21:06:50
15780212,0,Segment 0,2026-05-16 21:06:50
15766869,3,Segment 3,2026-05-16 21:06:50
15775741,2,Segment 2,2026-05-16 21:06:50
15628170,1,Segment 1,2026-05-16 21:06:50
15701318,0,Segment 0,2026-05-16 21:06:50
15710928,1,Segment 1,2026-05-16 21:06:50
15682547,0,Segment 0,2026-05-16 21:06:50
15631170,2,Segment 2,2026-05-16 21:06:50
15648702,3,Segment 3,2026-05-16 21:06:50
15783444,0,Segment 0,2026-05-16 21:06:50
15809178,1,Segment 1,2026-05-16 21:06:50
15806688,0,Segment 0,2026-05-16 21:06:50
15576824,2,Segment 2,2026-05-16 21:06:50
15675422,1,Segment 1,2026-05-16 21:06:50
15681550,1,Segment 1,2026-05-16 21:06:50
15812628,1,Segment 1,2026-05-16 21:06:50
15597951,1,Segment 1,2026-05-16 21:06:50
15807045,0,Segment 0,2026-05-16 21:06:50
15581748,3,Segment 3,2026-05-16 21:06:50
15770420,3,Segment 3,2026-05-16 21:06:50
15608230,2,Segment 2,2026-05-16 21:06:50
15730339,0,Segment 0,2026-05-16 21:06:50
15712584,2,Segment 2,2026-05-16 21:06:50
15592816,1,Segment 1,2026-05-16 21:06:50
15641480,3,Segment 3,2026-05-16 21:06:50
15708505,0,Segment 0,2026-05-16 21:06:50
15791131,1,Segment 1,2026-05-16 21:06:50
15618225,3,Segment 3,2026-05-16 21:06:50
15644724,0,Segment 0,2026-05-16 21:06:50
15662098,0,Segment 0,2026-05-16 21:06:50
15723894,0,Segment 0,2026-05-16 21:06:50
15787699,3,Segment 3,2026-05-16 21:06:50
15687738,2,Segment 2,2026-05-16 21:06:50
15576126,1,Segment 1,2026-05-16 21:06:50
15658889,3,Segment 3,2026-05-16 21:06:50
15667046,3,Segment 3,2026-05-16 21:06:50
15669957,3,Segment 3,2026-05-16 21:06:50
15655794,2,Segment 2,2026-05-16 21:06:50
15599829,2,Segment 2,2026-05-16 21:06:50
15753332,3,Segment 3,2026-05-16 21:06:50
15671124,3,Segment 3,2026-05-16 21:06:50
15767474,2,Segment 2,2026-05-16 21:06:50
15720671,3,Segment 3,2026-05-16 21:06:50
15626787,0,Segment 0,2026-05-16 21:06:50
15774491,0,Segment 0,2026-05-16 21:06:50
15579647,3,Segment 3,2026-05-16 21:06:50
15625522,0,Segment 0,2026-05-16 21:06:50
15765806,3,Segment 3,2026-05-16 21:06:50
15566708,2,Segment 2,2026-05-16 21:06:50
15668347,0,Segment 0,2026-05-16 21:06:50
15575214,3,Segment 3,2026-05-16 21:06:50
15591123,3,Segment 3,2026-05-16 21:06:50
15573280,3,Segment 3,2026-05-16 21:06:50
15589018,3,Segment 3,2026-05-16 21:06:50
15654495,1,Segment 1,2026-05-16 21:06:50
15597265,0,Segment 0,2026-05-16 21:06:50
15733876,2,Segment 2,2026-05-16 21:06:50
15677217,3,Segment 3,2026-05-16 21:06:50
15747265,1,Segment 1,2026-05-16 21:06:50
15713379,2,Segment 2,2026-05-16 21:06:50
15730433,1,Segment 1,2026-05-16 21:06:50
15693347,2,Segment 2,2026-05-16 21:06:50
15715465,3,Segment 3,2026-05-16 21:06:50
15680736,1,Segment 1,2026-05-16 21:06:50
15610765,0,Segment 0,2026-05-16 21:06:50
15650034,1,Segment 1,2026-05-16 21:06:50
15782468,3,Segment 3,2026-05-16 21:06:50
15685109,0,Segment 0,2026-05-16 21:06:50
15776233,1,Segment 1,2026-05-16 21:06:50
15761141,2,Segment 2,2026-05-16 21:06:50
15781702,0,Segment 0,2026-05-16 21:06:50
15790235,3,Segment 3,2026-05-16 21:06:50
15641416,1,Segment 1,2026-05-16 21:06:50
15775234,0,Segment 0,2026-05-16 21:06:50
15659475,0,Segment 0,2026-05-16 21:06:50
15642202,0,Segment 0,2026-05-16 21:06:50
15771417,0,Segment 0,2026-05-16 21:06:50
15585100,1,Segment 1,2026-05-16 21:06:50
15700487,2,Segment 2,2026-05-16 21:06:50
15726589,3,Segment 3,2026-05-16 21:06:50
15747503,3,Segment 3,2026-05-16 21:06:50
15595883,3,Segment 3,2026-05-16 21:06:50
15663826,1,Segment 1,2026-05-16 21:06:50
15742820,0,Segment 0,2026-05-16 21:06:50
15624793,3,Segment 3,2026-05-16 21:06:50
15597930,0,Segment 0,2026-05-16 21:06:50
15665110,0,Segment 0,2026-05-16 21:06:50
15770719,1,Segment 1,2026-05-16 21:06:50
15731327,0,Segment 0,2026-05-16 21:06:50
15576044,3,Segment 3,2026-05-16 21:06:50
15775662,3,Segment 3,2026-05-16 21:06:50
15646817,3,Segment 3,2026-05-16 21:06:50
15596060,3,Segment 3,2026-05-16 21:06:50
15723299,3,Segment 3,2026-05-16 21:06:50
15636982,1,Segment 1,2026-05-16 21:06:50
15751175,2,Segment 2,2026-05-16 21:06:50
15618936,1,Segment 1,2026-05-16 21:06:50
15787529,3,Segment 3,2026-05-16 21:06:50
15780128,3,Segment 3,2026-05-16 21:06:50
15615991,3,Segment 3,2026-05-16 21:06:50
15757001,1,Segment 1,2026-05-16 21:06:50
15595388,2,Segment 2,2026-05-16 21:06:50
15699550,2,Segment 2,2026-05-16 21:06:50
15581620,2,Segment 2,2026-05-16 21:06:50
15600934,1,Segment 1,2026-05-16 21:06:50
15738672,1,Segment 1,2026-05-16 21:06:50
15721307,3,Segment 3,2026-05-16 21:06:50
15619280,2,Segment 2,2026-05-16 21:06:50
15768244,2,Segment 2,2026-05-16 21:06:50
15806837,3,Segment 3,2026-05-16 21:06:50
15643496,1,Segment 1,2026-05-16 21:06:50
15813916,1,Segment 1,2026-05-16 21:06:50
15626385,1,Segment 1,2026-05-16 21:06:50
15603582,1,Segment 1,2026-05-16 21:06:50
15764351,0,Segment 0,2026-05-16 21:06:50
15667938,3,Segment 3,2026-05-16 21:06:50
15576360,3,Segment 3,2026-05-16 21:06:50
15628813,1,Segment 1,2026-05-16 21:06:50
15584190,0,Segment 0,2026-05-16 21:06:50
15716449,0,Segment 0,2026-05-16 21:06:50
15759913,3,Segment 3,2026-05-16 21:06:50
15701555,0,Segment 0,2026-05-16 21:06:50
15758482,0,Segment 0,2026-05-16 21:06:50
15758171,3,Segment 3,2026-05-16 21:06:50
15680346,3,Segment 3,2026-05-16 21:06:50
15649124,0,Segment 0,2026-05-16 21:06:50
15812917,3,Segment 3,2026-05-16 21:06:50
15768455,2,Segment 2,2026-05-16 21:06:50
15703059,0,Segment 0,2026-05-16 21:06:50
15646196,0,Segment 0,2026-05-16 21:06:50
15585451,1,Segment 1,2026-05-16 21:06:50
15714057,2,Segment 2,2026-05-16 21:06:50
15748473,2,Segment 2,2026-05-16 21:06:50
15785782,3,Segment 3,2026-05-16 21:06:50
15693233,3,Segment 3,2026-05-16 21:06:50
15757521,0,Segment 0,2026-05-16 21:06:50
15812513,3,Segment 3,2026-05-16 21:06:50
15674950,3,Segment 3,2026-05-16 21:06:50
15678572,3,Segment 3,2026-05-16 21:06:50
15713608,2,Segment 2,2026-05-16 21:06:50
15579262,0,Segment 0,2026-05-16 21:06:50
15610426,0,Segment 0,2026-05-16 21:06:50
15776454,1,Segment 1,2026-05-16 21:06:50
15771483,2,Segment 2,2026-05-16 21:06:50
15648489,3,Segment 3,2026-05-16 21:06:50
15646609,0,Segment 0,2026-05-16 21:06:50
15693203,2,Segment 2,2026-05-16 21:06:50
15813067,1,Segment 1,2026-05-16 21:06:50
15769829,0,Segment 0,2026-05-16 21:06:50
15662434,0,Segment 0,2026-05-16 21:06:50
15773503,2,Segment 2,2026-05-16 21:06:50
15705890,3,Segment 3,2026-05-16 21:06:50
15711398,2,Segment 2,2026-05-16 21:06:50
15752375,0,Segment 0,2026-05-16 21:06:50
15659175,2,Segment 2,2026-05-16 21:06:50
15597033,3,Segment 3,2026-05-16 21:06:50
15590228,3,Segment 3,2026-05-16 21:06:50
15631848,1,Segment 1,2026-05-16 21:06:50
15654211,0,Segment 0,2026-05-16 21:06:50
15707968,3,Segment 3,2026-05-16 21:06:50
15594084,2,Segment 2,2026-05-16 21:06:50
15651093,0,Segment 0,2026-05-16 21:06:50
15798824,3,Segment 3,2026-05-16 21:06:50
15671591,2,Segment 2,2026-05-16 21:06:50
15707189,1,Segment 1,2026-05-16 21:06:50
15733581,3,Segment 3,2026-05-16 21:06:50
15641640,1,Segment 1,2026-05-16 21:06:50
15585284,1,Segment 1,2026-05-16 21:06:50
15617866,3,Segment 3,2026-05-16 21:06:50
15667751,1,Segment 1,2026-05-16 21:06:50
15669411,1,Segment 1,2026-05-16 21:06:50
15789425,1,Segment 1,2026-05-16 21:06:50
15570943,1,Segment 1,2026-05-16 21:06:50
15685829,2,Segment 2,2026-05-16 21:06:50
15721917,1,Segment 1,2026-05-16 21:06:50
15776047,0,Segment 0,2026-05-16 21:06:50
